words,sentiment_coeff
62,-91.99318752927894
approval,-80.54560033700392
legislature,-102.33804060359061
16_18,-9.523035779928664
contracted,-91.60631151497708
fashion,-97.79561637926813
london,-105.46232011850347
nature,-97.33954116322393
france_germany,-22.54003275858983
canada,-94.82253997603632
usa,-97.01565000743113
art,-93.7674991174987
gets,-113.55832243929204
collapse,-84.06004837828634
sao_paulo,-65.71591052587655
millones_dolares,0.9999413571006031
early_stage,-38.23181082653635
nobody,-73.37685479877997
afectados,-95.06796971548602
de,-111.23313182260647
half_million,-69.25842928515694
access,-91.89849196681249
mai,-64.54637561423247
unless,-95.70622389907646
buy_sell,-46.035913938738126
receive,-85.2370188440297
many_miracles,1.0012083342099998
happybirthdayntr_lylh,-63.32438694907182
angiemotshekga,-19.620551621337437
kadirgecesi_lyl,1.0014392608117142
menghadapi,-96.99429824813531
yuk,-91.92693424561395
gunakan,-96.96075907097499
gunakan_masker,-31.25579765853697
1trenggalek_thearieair,-43.663376511884024
tjhinfar21,-119.35293417671312
thearieair_tjhinfar21,-72.56617690088682
tjhinfar21_wagimandeep212,-92.05334559570461
dropped,-104.74919745703966
sabun,-87.73972671699413
menggunakan,-100.88083405095064
tangan,-94.82353714523016
mungkin,-94.41415472214534
dashboard,-36.47743158548119
much_time,1.0007279138166898
republicans,-101.30508397346422
manipulate,-22.91556519593854
opens,-80.10248031400778
captain_tom,-84.17249021083063
moore,-105.23428450906854
refusing,-68.58325857012534
florida_scientist,-78.72356681773557
fired,-99.14718675371141
tom_moore,-83.38675671830211
awarded,-94.70335506986096
distancing,-85.26674390902117
saglik_bakanligi,1.0007699602287756
bakanligi_unvan,0.9996549166056493
permanently,-72.67571023375756
need_help,0.9989275407589334
77,-84.04422935667715
closing,-98.42420432519023
stores,-91.73286592663275
costa_rica,-78.63036628745355
successfully,-58.65825920574121
sidelined,-95.89930596270182
going_wrong,-83.66340135495854
sweden,-105.972614655277
bakanligi,-87.0977246127017
church,-102.26977441799451
closes,-92.45367366846754
216,-22.859325817986893
experts_say,-10.492722925724506
researchers,-91.40277844539925
captain,-83.79476366191044
cada,-81.61092532064087
supply,-77.36966041010501
south,-105.55580768638139
comunidad_madrid,1.0009252440619554
georgia,-112.62661610580943
massive,-101.74618802018477
percent,-103.75493002960022
executive_order,0.9998997364961923
lines,-96.11496684802839
lose,-81.08137252591304
hundreds,-113.00474151244065
com_suspeita,-25.059010223985176
produce,-102.57400041629668
critical,-106.54536675591956
offers,-90.79617346849898
national_guard,1.000422501663583
claimed,-94.93715227628375
operasi,-74.23665351668535
pelaksanaan,-100.62091756494311
99,-93.19385935904188
gon_na,-37.45945207571108
wear_mask,0.9996805175172401
spread_easily,-98.67144357176895
2nd_wave,1.0004064424698178
24_hours,1.0005247118582496
looks_like,1.000348056583331
argentina,-72.46107394389776
does_spread,-100.24328044343237
badge,0.9999768026815493
new_normal,1.0008363241444487
federal_judge,1.0004336956730762
wearing_mask,1.0002601113798972
one_day,1.002099120336754
premier_league,1.0000499086325054
face_mask,1.0019077490323332
contaminated,-103.03174291132324
mass_testing,0.9998385818428001
novel,-27.76732859396942
face_masks,1.001320304113211
contact_tracers,1.0021068182526853
em_casa,0.9998544276571407
politics,-103.15521360201762
ee_uu,0.9995746136029835
jacinda_ardern,1.0010826126284251
shutdown_mass,1.0000003253577125
alarm,-89.09501770764105
effects_continued,-22.87793493172277
putting,-86.10572545852794
1st,-94.9468776920367
wan_na,0.9992953328015398
hong_kong,0.9997647520912363
per_capita,-44.35540477516335
esse,-53.480747431996875
judge_rules,0.999975106476579
daily_thanks,1.0010612686502873
south_africa,0.9981207337946703
make_sure,1.0022313052655762
travel_ban,1.0000897504205861
well_done,0.9994557023098894
health_ministry,0.9979990595945415
social_media,1.000010501857368
would_like,0.9996439947858025
wearing_masks,0.9985541743797333
via_nytimes,1.0022872812954493
sources,-83.2600098331348
porn_usa,1.0010708285836256
breaking_news,0.9991486659187104
doctors_nurses,1.0008592294087186
sources_say,1.0008069772162012
every_day,1.0013362893637703
andrew_cuomo,0.9993434950024712
got_ta,1.000969273466564
two_months,1.0003316758016432
flags,-91.41926534599881
looking_forward,0.9986103245724863
active,-43.513730630425016
fatality_rate,1.000781127019029
ministerio_salud,0.9977403724570578
rebuild,-76.6538430517076
high_school,0.996956973427092
numero_casos,0.9999306027993581
herd_immunity,0.9999064491709664
afraid,-93.91163570304711
300,-89.75819807481496
nuevo,-43.990920086691276
wash_hands,1.0008922405063885
data_scientist,0.9997628066754072
ultima_hora,1.000088641233823
nouveaux_cas,0.9982041800886866
recovery_rate,0.9991575194995329
real_estate,0.9995116694545602
pentagon,-114.87860990491939
blog,-24.745309469591643
wear_masks,0.9997274479845794
het,-28.055078863380402
texans,-93.04003963603861
asian,-63.471641561246685
cada_vez,1.0000872212518586
watch_live,0.9990930128692783
via_nyt,1.0007236782378606
side_effects,1.0017063468930503
nuevos_contagios,0.9994972871309165
ministro_salud,1.0007629590794402
track_trace,-58.39657538553461
miercoles_20,-59.85550010687322
feel_like,1.000489461974998
qu_il,1.0024102858915718
keeping,-97.66855546715442
essential_workers,0.9996561775454287
per_cent,0.9982835436741785
36,-100.99711064106013
data_show,-68.8296271245351
21,-101.69235174217889
tweeting,-68.90792086224236
nearly_half,1.000126926273496
wanted_let,-86.99798809202967
likely_bots,-26.8254463369445
shipping,-48.24266258545999
hey,-99.61461981517898
facemasks,-93.97820445869178
quality,-74.49228688605864
half,-99.43095569974066
presidents,-61.28594129703975
surfaces,-97.70270836299892
successes_overlooked,1.0000893331779597
trusted,-90.57373717087668
million_doses,-41.812764659749796
immunity,-113.97186951263852
reinfection,-60.59378438577488
touching,-96.68286283021786
jueves_21,-63.70298971148997
week_earlier,-77.86683039044122
negative,-62.988490365642754
poll_biden,-91.82964975597253
could_saved,-77.22806617167005
policy,-95.56720401695048
governor_cuomo,-17.214394620334616
march,-99.29187472112343
three_months,-65.78178641935112
por,-103.6836036842341
johns_hopkins,-33.9677242842688
leaders,-120.81455551124216
shocking,-72.98447416606174
prevent_treat,-44.51553280508223
weekend,-103.38891229289432
becomes,-99.73216422419469
gobiernomx,-104.67232706284219
delays,-95.98314144375028
detectar,-29.656736232834522
el,-22.91568106479964
toward,-103.90498781057171
victim,-25.66741836351072
track,-78.7727953095451
host,-82.96199106555059
term_care,-48.758437732592995
facilities,-81.71321701793559
lie,-98.9173479747999
begun,-66.38817535360711
ford,-44.06633684738912
61,-62.767762107651905
contagiados,-25.699978231118894
dog,-78.95423191338448
astrazeneca,-113.96021480545474
after,-97.14342524863095
highest_daily,-31.32911799960236
propagacion,-101.90352368341789
hot_spots,0.9995657762040661
dirumahajalebihbaik,-83.714552418664
mulyanadipura_anak,-90.53222844704476
putus_mata,-63.795146246867816
berada_di,-74.50339255145371
linked_increased,-58.686103240241906
imbau_masyarakat,-71.00671837501375
fisik,-76.5481384451778
tanpa,-92.5453909878641
silaturahmi,-104.69579237653683
ayo_bersama,-53.93585299391519
drug_touted,-12.267714255456227
terbebas,-80.56969900877478
anak,-102.03887577577734
saling,-87.41311978310823
anak_anak,-84.99430345681368
negeri,-92.76900525059459
ayo,-122.45466858617219
berikut,-90.80411844588751
touted,-83.49873883195059
cepat,-95.39577866628399
rd,-101.71684645770304
saatnya_kita,-85.55669713554397
mengikuti,-89.4779797404712
mal,0.9989504291478967
increased,-102.56300065163455
trip,-100.61345447098813
police,-104.12080863852597
dominic,-74.59794705212124
viernes_22,-74.88853940748973
parents,-69.15271933069049
essential,-99.00201169272874
admit,-73.37592614554048
nuevo_epicentro,-18.48974585748693
96,-90.20692159172152
cloroquina,-85.1899270688764
large_study,-55.43823447865569
339,-24.239184237946212
doors,-70.62375761267825
estimates,-75.88820747588335
35,-100.48314636822805
older_adults,-11.677945961688412
segura,-81.08052823687895
million_worldwide,-51.884685808145804
isolate,-93.10315690962092
14_days,-56.10633282055602
estudo,-48.33352712172181
self_isolate,1.00038954267509
cause_irreparable,-90.56528168974613
damage,-107.3942176198273
nears_100,-20.654345479898883
old,-95.33808763877715
yr_old,1.000562421065167
yr,-78.67486995859133
resign,-102.36729550212561
patrick_ewing,-91.85290379616491
worked_symptomatic,-65.7199335297457
study_estimates,-53.8359194501294
berada,-111.64530275751474
kita_sama,-79.53927607287095
menjaga_kebersihan,-93.94998150755896
diri,-103.17451260540578
menjaga_jarak,-29.05431651776119
menjaga,-101.27845100810245
sama_sama,1.000305534925791
detail,-97.76898236094604
yuk_kita,-86.9968778116926
seguir,-95.39018164679787
medidas_prevencion,-65.8656961382477
checks,-96.25003472220259
elderly,-88.28437475185194
beating,-62.163252048691106
mile,-81.1517106624535
defends,-63.308490602815915
black_man,-95.31395671007581
seperti_ini,-86.81694365334381
seperti,-74.20955910106032
well_soon,0.9995493906992268
cukup,-30.235770660398124
quit,-101.94017911213737
since_march,0.9986532923707947
eid_al,0.9991414913490179
presssec_realdonaldtrump,0.9986507330587666
reason,-110.92751513759154
hospitalized,-91.24895059601441
segundo_pais,-43.71422449631406
pandemic_began,-43.12674874988176
coach,-109.80336679857918
republicans_think,-62.03789326274838
melalui,-84.18967442338916
fase,-95.70514213867312
alto_contagio,-79.86076210289437
illinois,-85.05944908667105
quedateencasa,-94.9861975690781
grant,-71.83814526223503
miles,-100.62532209059982
58,-94.87359393318435
cdc_admits,0.9987562306089448
lives_lost,1.0021811568892327
eid_mubarak,0.9977492521148607
day_weekend,0.9995686948071076
alberto_fernandez,0.998202454847851
may_allah,0.99917643207104
people_dying,0.9991421196417113
playing_golf,1.0010408554241048
across_country,0.9994522790079344
caught,-77.71257569996149
panic,-101.56291783760614
porn,-105.2215443951644
photo,-91.95654186233006
celebrate,-80.19945291748893
whitehouse_realdonaldtrump,1.0003690520062978
tory,-105.64487706418302
mps,-85.19567080558406
missouri,-97.61966643499524
national_security,0.9995687235891372
social_distance,1.0002203717697957
stayhome_staysafe,0.9989469903148706
lake_ozarks,0.9998903652436167
emerges,-70.5138629867924
packed,-49.8910731700987
page,-97.90912800216975
full,-113.23166357458582
everyone_else,0.9981789184609907
kdd_un,1.0004415516110075
god_bless,1.0009681971788018
take_care,0.9991127803211566
project,-92.83739645780408
right_thing,0.9993291432269362
rule,-98.67991858067747
conspiracy_theories,1.0021498585647761
whole_world,1.0013397198139047
family_members,1.0010550651389676
of_the,1.0000764678104703
america_latina,1.0005679314394704
via_googlenews,0.9983241107740282
please_help,0.999067419998053
bringing_total,1.0005478393397644
prevent_spread,1.0008234800737899
datos,-19.981405876129944
buenos_aires,0.9997066370562533
traveling,-102.89538696901211
one_thing,1.0020147740397702
golf_course,0.9993893044007184
anyone_else,1.0003494648084614
in_the,1.000480615177605
entry,-97.03427176739326
non,-103.75032180396661
months_ago,1.0024002712056046
as_pt,1.0024521156757973
holiday_weekend,1.001509592731606
puede_ser,0.9996834993781489
casos_activos,1.0028346378552242
weeks_ago,1.0028559700718087
via_franceinfo,1.0000668919464437
american_people,1.0000772842516723
hungry,-58.91907588430809
years_old,1.0003315341848338
de_la,1.0005674888912524
tell_us,1.0020380968486122
pool_party,0.9998840166456077
gratis,-33.54069507042113
citing,-97.92983110808856
safety_concerns,1.0008135144832138
staten_island,0.9991391453392476
stevehiltonx,-85.13457191135053
segunda_ola,1.0010622610877191
dias,-104.29960143905578
nueva_normalidad,0.9996754773190625
non_essential,1.0012251059268344
68,1.0009272381984242
ups,-97.67388950815945
dos_meses,1.0016301332458621
salud_publica,1.0003695675577866
novo,-104.18549197754969
flights,-105.99235851201806
thank_god,1.0007634025720908
clinical_trial,1.0014256003814335
sounds_like,0.9992675659044191
fin_semana,0.9992987684869299
segunda,-99.31532822429571
daily_updates,0.9981916095150108
last_days,1.0009591302598735
confirms,-77.91172376416574
difficult,-93.42723357273326
economic_recovery,1.0010522856974713
luto_oficial,1.0021192075676915
events,-80.82611751709362
primera_vez,1.0003741097448313
click_link,0.9990563088869598
mother,-103.8487176461711
visit,-84.84768158448419
trials,-78.67003354778915
please_visit,0.9992260718067867
exchange,-70.72546660221093
financial,-81.95055434119351
clinical_trials,1.0000557965122818
56,-31.016135815284592
an,-81.77479028313024
unk,-83.93798760947116
pensiones,-80.59452035112355
working_home,1.0000529498294033
department_health,1.0023481846640891
victimas,-94.33559603858062
vaccine_candidate,0.9996642443740597
years_ago,0.9989431426593269
zero_hedge,0.9995523205756349
via_usatoday,0.9995606505283909
combate_ao,0.998785573373331
1trenggalek_divhumas,-69.15326154361786
divhumas_polri,-85.83943874645374
fatalities,-4.575828196923196
terus,-88.072414589565
illnesses,-34.25170853948236
masih,-100.73747729119226
bebas,-101.99539322596233
kalau,-96.76026807191778
belum,-81.92272343515205
kota,-94.33553272676409
350,-51.96540742336172
use_hydroxychloroquine,1.000421807766113
latin_america,0.9971614150925829
disastrous,-86.34748764152516
test_trace,1.0011788601434395
itu,-84.73325500589723
federal_government,1.0017922632349308
wrong,-88.07724142699317
privatisation,-104.6652680241283
next_week,1.0007548577316676
izin,-110.15029915965177
deal,-108.82216664388996
00,-92.9149755840462
34,-65.0518127891089
recovery_fund,1.0008106909755288
realdonaldtrump_potus,0.9986749929425102
swab,-84.18443016552905
swab_pcr,1.00030825206273
misinformation,-65.44168144778469
seeking,-80.09028726618298
jika,-97.47741303533365
fauci_says,0.9993215549616951
kehidupan,-101.0975046979326
disiplinpolahidupbaru,-46.38057168148926
suffers,-96.78327445881462
menjalankan,-91.92716787402404
supreme,-91.36945915020456
850,-55.131126295759884
trace_system,1.002277381341367
excess_deaths,0.9991853840738854
debt_consolidation,1.0020651018011684
tatanan,-99.58713106768766
garda,-76.07495222919238
fact,-68.66224349856347
george_floyd,1.0011335011361902
matt_hancock,1.0004769166681968
aturan,-105.87584524469047
marathon,-103.83120559867348
